0.507740	-0.121970
0.506700	-1.086820
0.584220	0.684300
0.749260	-1.075190
0.619200	0.033300
0.724420	0.744800
0.737820	0.033600
0.509760	-0.526640
0.550420	0.462500
0.522000	0.200700
0.555480	2.124700
0.520740	0.371700
0.524760	1.021000
0.616680	0.783400
0.573800	-0.127840
0.529780	-0.336810
0.449840	-0.687150
0.238840	1.308400
0.350000	-0.935840
0.378460	-2.672370
0.427960	-0.772740
0.328920	-0.521570
0.365480	-2.015290
0.066920	0.050400
0.004920	-0.894620
0.232720	-0.013170
0.150700	-0.184680
0.054940	-0.679450
0.101540	-0.073740
0.159500	0.858200
-0.009826	0.376900
0.115400	-0.749270
-0.007712	1.402300
-0.142562	0.805900
-0.135440	-0.335230
-0.169946	0.672600
-0.032128	1.211500
-0.018514	0.046500
-0.130854	-0.285110
-0.108056	1.150900
0.026720	-1.314280
-0.146608	-0.131080
-0.161158	-0.470960
-0.191296	0.072300
-0.205270	1.673300
-0.146942	-0.010240
-0.192072	-0.405610
0.079900	-0.315260
-0.077920	-0.606960
-0.037680	-1.596330
-0.025220	-0.988120
0.151980	0.797100
0.119360	1.104700
0.087840	-1.325570
0.039240	-0.971750
0.074480	1.569600
0.077840	0.158700
0.130860	-0.161900
0.111760	1.418200
0.168800	-1.993640
0.224600	0.568000
0.370120	-0.014150
0.432040	0.515600
0.390400	-1.197540
0.423080	1.116700
0.425000	0.557300
0.597840	-1.435720
0.681340	-0.114030
0.637920	0.941000
0.531960	-0.218840
0.645320	-0.417900
0.551880	-1.048330
0.613460	-0.134850
0.594980	-1.100940
0.618280	0.746100
0.406800	-0.082440
0.466460	0.095800
0.513240	-0.066740
0.316220	0.018800
0.268100	1.141700
0.270420	-0.157850
0.310900	1.327700
0.284200	1.102200
0.297220	0.450600
0.256800	0.132600
0.303140	0.059000
0.236700	0.126900
0.227660	-1.852440
0.013860	0.990600
-0.006754	-0.226160
0.158900	0.930100
-0.070386	0.990900
-0.045292	-0.741900
-0.014532	0.042600
-0.007752	2.004800
0.101120	-0.121760
-0.078648	0.775800
-0.191878	-2.856570
-0.232684	1.345300
-0.260044	-0.264430
-0.177296	-0.494680
-0.153196	-0.411970
-0.160636	-0.580190
-0.162390	1.603100
-0.158660	0.915100
-0.047322	0.491200
-0.142032	-1.241210
-0.124362	0.561400
-0.174280	0.552000
-0.247404	-0.137140
-0.161626	-0.925460
-0.039744	-0.988970
