1	0.917616	0.987803	0.90542
1	0.964463	0.891318	0.855781
1	0.960704	1.06843	1.02913
1	0.959086	0.892481	0.851567
1	0.934839	1.00333	0.938166
1	0.861438	1.07448	0.935921
1	0.889174	1.00336	0.892535
1	0.851905	0.947336	0.799241
1	0.836909	1.04625	0.883162
1	0.77699	1.02007	0.79706
1	0.758373	1.21247	0.970841
1	0.677052	1.03717	0.714224
1	0.684904	1.1021	0.787
1	0.613954	1.07834	0.692295
1	0.60358	0.987216	0.590795
1	0.68494	0.966319	0.651258
1	0.704749	0.931285	0.636034
1	0.668533	1.13084	0.799376
1	0.707558	0.906416	0.613974
1	0.861482	0.732763	0.594245
1	0.882899	0.922726	0.805625
1	0.872728	0.947843	0.820571
1	0.877963	0.798471	0.676434
1	0.896185	1.00504	0.901222
1	0.95399	0.910538	0.864527
1	0.914765	0.998683	0.913449
1	0.976857	0.981532	0.958389
1	1.00756	0.932055	0.939615
1	1.00062	0.992626	0.993248
1	1.00693	1.08582	1.09275
1	0.925652	1.03769	0.963343
1	0.96374	0.925073	0.888813
1	1.02988	1.14023	1.17011
1	0.891839	1.08059	0.972429
1	0.937497	0.966477	0.903974
1	0.94868	1.06726	1.01594
1	0.942552	1.12115	1.0637
1	0.942249	1.00465	0.946897
1	0.828382	0.971489	0.79987
1	0.843646	1.11509	0.958733
1	0.753353	0.868572	0.621925
1	0.688923	0.986892	0.675815
1	0.771098	0.952904	0.724003
1	0.703675	1.00723	0.710902
1	0.610296	1.16733	0.777623
1	0.743758	0.998976	0.742734
1	0.708027	0.959439	0.667466
1	0.700831	0.968474	0.669306
1	0.714043	0.939304	0.653347
1	0.709023	0.840367	0.54939
1	0.80085	0.901188	0.702038
1	0.855527	1.07971	0.93524
1	0.874198	1.11047	0.984668
1	0.792889	0.867443	0.660332
1	0.887398	0.902825	0.790223
1	0.841339	1.15696	0.998296
1	0.86797	1.01587	0.883844
1	0.978335	0.98381	0.962144
1	1.024	1.14182	1.16582
1	0.993665	0.800636	0.794301
1	1.01973	1.0568	1.07652
1	1.03385	0.998585	1.03244
1	0.97715	1.05156	1.02871
