-0.404010	-0.121970
-0.730015	-1.086820
-0.729722	0.684300
-0.835619	-1.075190
-0.621434	0.033300
-0.600435	0.744800
-0.838794	0.033600
-0.578987	-0.526640
-0.510336	0.462500
-0.148004	0.200700
-0.173004	2.124700
-0.132865	0.371700
-0.161190	1.021000
0.018629	0.783400
0.223749	-0.127840
-0.010199	-0.336810
-0.030049	-0.687150
0.102115	1.308400
0.054657	-0.935840
0.181158	-2.672370
-0.025676	-0.772740
-0.192920	-0.521570
-0.225566	-2.015290
-0.261276	0.050400
-0.367523	-0.894620
-0.424363	-0.013170
-0.756787	-0.184680
-0.752466	-0.679450
-0.701734	-0.073740
-0.643464	0.858200
-0.729035	0.376900
-0.810565	-0.749270
-0.780022	1.402300
-0.555585	0.805900
-0.375086	-0.335230
-0.448145	0.672600
-0.148663	1.211500
0.027087	0.046500
0.053607	-0.285110
0.095164	1.150900
-0.084754	-1.314280
0.009050	-0.131080
0.061431	-0.470960
-0.025823	0.072300
-0.057902	1.673300
-0.152281	-0.010240
-0.141739	-0.405610
-0.189334	-0.315260
-0.452902	-0.606960
-0.490626	-1.596330
-0.739085	-0.988120
-0.829341	0.797100
-0.886194	1.104700
-0.557197	-1.325570
-0.965172	-0.971750
-0.655266	1.569600
-0.651727	0.158700
-0.403249	-0.161900
-0.444019	1.418200
-0.302332	-1.993640
-0.231241	0.568000
-0.081884	-0.014150
0.065394	0.515600
-0.000741	-1.197540
-0.062293	1.116700
-0.013844	0.557300
-0.022674	-1.435720
-0.035735	-0.114030
-0.201720	0.941000
-0.319746	-0.218840
-0.059520	-0.417900
-0.303949	-1.048330
-0.551861	-0.134850
-0.614802	-1.100940
-0.648372	0.746100
-0.837202	-0.082440
-0.814688	0.095800
-0.623736	-0.066740
-0.919972	0.018800
-0.658426	1.141700
-0.587818	-0.157850
-0.454018	1.327700
-0.678893	1.102200
-0.561927	0.450600
-0.257722	0.132600
-0.288487	0.059000
-0.062519	0.126900
-0.046000	-1.852440
-0.051935	0.990600
-0.013834	-0.226160
0.013085	0.930100
-0.145416	0.990900
-0.141484	-0.741900
-0.293258	0.042600
-0.288905	2.004800
-0.367089	-0.121760
-0.499588	0.775800
-0.454078	-2.856570
-0.887427	1.345300
-1.000000	-0.264430
-0.897534	-0.494680
-0.721321	-0.411970
-0.822820	-0.580190
-0.713064	1.603100
-0.592766	0.915100
-0.490172	0.491200
-0.393745	-1.241210
-0.278734	0.561400
-0.090401	0.552000
-0.124538	-0.137140
-0.178958	-0.925460
-0.064162	-0.988970
-0.142901	-0.704300
-0.060624	0.917800
-0.102904	-0.383380
-0.197730	1.203400
-0.164098	-0.357410
-0.178854	-0.337410
-0.330911	-0.449440
-0.556341	-0.273970
-0.418509	1.197800
-0.284853	0.547400
-0.464038	0.697500
-0.570746	1.322200
-0.477710	-1.655220
-0.484953	0.897100
-0.486037	0.070200
-0.435357	-1.027920
-0.490500	1.657000
-0.356413	0.718200
-0.315448	0.157700
-0.223828	-0.148100
-0.088113	-1.866580
-0.047381	0.576600
-0.013023	2.470500
0.094713	0.800400
0.010120	-1.952630
-0.037481	-1.040490
-0.102139	-2.133560
-0.087057	-1.010660
-0.186058	-0.155240
-0.193292	-0.266060
-0.412020	1.174000
-0.331006	0.905100
-0.136265	2.038900
-0.309966	-0.499960
-0.468730	-1.073000
-0.442592	0.324200
-0.356999	0.310300
-0.513229	-2.125050
-0.534667	-0.154340
-0.494393	1.199800
-0.526287	1.570400
-0.262355	-0.395310
-0.108539	1.056300
-0.108040	0.814200
0.011534	0.247000
0.037859	0.403800
0.055212	0.008200
0.159597	-0.219520
0.053128	-1.469970
0.122243	0.227700
0.006910	1.445600
0.049524	0.876100
-0.206114	-0.828200
-0.138341	-1.420600
-0.366716	-0.648700
-0.167045	-0.310810
-0.154602	-0.496050
-0.346874	-0.830240
-0.402120	2.246600
-0.414878	-2.494730
-0.336631	0.254100
-0.493157	-0.266290
-0.417136	-1.806950
-0.277988	0.832400
-0.322654	-0.010790
